co,de,lo,pa,sp
0.0149486795018597,0.00879882775513222,0.0106209000038252,0.0911635309002921,0
0.0141344424216553,0.00441357048839371,0.0110650448082581,0.098567244940697,0
0.0368737265784759,0,0,0,0.022973837737136
0.0262620067333337,0,0,0,0.0407634629520214
0.0230413987995936,0,0,0,0.0472810467360629
0.0407311873821839,0,0,0,0.0442037987377047
0.059408839083013,0,0,0,0.0370320417546864
0.0551070369865834,0,0,0,0.0550655897334505
0,0.00420319050723675,0,0,0.00864602625353236
0,0.00289207781966949,0,0,0.0125473236898869
0,0.002902724926711,0,0,0.0136248038962623
0,0.00246406683667331,0,0,0.0250315855788941
0,0.00206000416091453,0,0,0.0381183166151806
0,0.0232510731941163,0,0,0.0269614606059825
0,0,0.019922864567518,0,0.0948840757425865
0,0,0.0209507689806793,0,0.138978795798017
0,0,0.0598565023723104,0,0.145097715519656
0,0,0.0345422504032171,0,0.175614934866724
0,0,0.0329988747657252,0,0.208967297347609
0,0,0.046296580202815,0,0.19691545636209
0,0.0266944210677601,0.0277907815188029,0,0.034093762463659
0,0.0352780820626448,0.0334734956468232,0,0.021304762257241
0,0.0361430424306148,0.0327734797439285,0,0.0606401683529671
0,0.0379028664359636,0.0281506265969347,0,0.0635220073778744
0,0.0249946284333542,0.0385914490977763,0,0.0936264143882743
0,0.0125284034900691,0.0465088384007646,0,0.137855044503175
0.0344667993038864,0.00504764635583507,0.014084722299576,0,0.0463346444306996
0.0260542133742506,0.00738006765217254,0.0124391182073927,0,0.0547477096135425
0.0108955803607534,0.00218658582344159,0.0141217430965235,0,0.0801721621493449
0.0225968341918776,0.00426697648469195,0.0151201083132869,0,0.0795455177448007
0.0365999086025174,0.00959884555949583,0.0228340965409428,0,0.0625814443977547
0.0641112976681577,0.00447347148254824,0.0119780575942224,0,0.0613556277659445
0,0,0,0.0250200329559929,0.0133879157099454
0,0,0,0.0386754505243208,0.0111946425558023
0,0,0,0.0323844184083368,0.0229544841920985
0,0,0,0.0426427889207453,0.0154580502653434
0,0,0,0.0328691462970616,0.0347514559054434
0,0,0,0.0405961827678864,0.0393035479791501
0.0106231317639482,0,0,0.0362711637924404,0.00657825181164972
0.011711115833073,0,0,0.0366461460402071,0.00721105411312842
0.0107084337093501,0,0,0.0534849180094943,0.00956203912966324
0.0160850238363783,0,0,0.061273590507279,0.00866972101294419
0.0259179258990022,0,0,0.0479659279155242,0.029060332501847
0.0263618470700312,0,0,0.0453575393241799,0.0339435846621971
0.0109738299983048,0.00454041838743466,0,0.031959350028222,0.0113816377422147
0.0116354600457923,0.00509930620916855,0,0.0339274385867296,0.021222321290111
0.00943979598654547,0.002950584497957,0,0.039124440340227,0.0235087226546326
0.0121865680172546,0.00152770779385776,0,0.0541275676242385,0.033185828671642
0.0115081403649645,0.00120582889748647,0,0.0560442560730245,0.0385090016790213
0,0,0.0131225455136573,0.0797496339059029,0.0387851731226895
0,0,0.0100524178058068,0.0657472713726023,0.0605281726298971
0,0,0.0152203369894891,0.0601607689745039,0.0779968297380675
0,0,0.0215552439956554,0.0595012509318843,0.0950598142351738
0,0,0.00942554692157898,0.0823149140140212,0.106535354820052
0,0,0.013625586256719,0.0875288290881689,0.10440164761384
0.0107583066348063,0,0.00903594627547933,0.0437189854052428,0.0177698695777566
0.0109479842912829,0,0.013522536104657,0.0380179238251233,0.0633985680536883
0.0158224944091402,0,0.00247024719538035,0.0609897809192285,0.0573512211456075
0.0166427672501252,0,0.0133094791868933,0.0353440974802603,0.0763982236453595
0.0103949772085371,0,0.010473222271141,0.100035389708974,0.0661009035953267
0.0270079787752633,0,0.00344108351326497,0.0847651567948917,0.0996757130104102
0,0.00680217613522208,0.0124706796084671,0.0549828950470573,0.0140571731643634
0,0.00279094919746483,0.00965730411123076,0.0812358641231744,0.0222483619282036
0,0.00204721658152959,0.00811483262619695,0.0786916281331315,0.036508207705154
0,0.00485963804787041,0.00987624436283363,0.0830026728675179,0.0358967997818136
0,0.00659177924727989,0.00934156887389067,0.0737458833126448,0.0485039345788353
0,0.00122675097485604,0.00580552426288775,0.101071273340265,0.04345930238029
0.00626721114094534,6.21464018205448e-4,0.00431467431432567,0.0333405561041346,0.01276740744063
0.00646247301302117,4.04823377148676e-4,0.00376193412887073,0.028757417942181,0.0257439944244673
0.00736502477891142,0.00141746871453936,0.00669038975008485,0.057695611230064,0.0128729167245244
0.00476863713331359,0.00160120980873398,0.00393885961405573,0.0664143962830893,0.0505325007625419
0.00608751771237908,0.00234611588557322,0.00743990841797229,0.0460304227119666,0.0659366675727703
0.0137787632760488,0.00329000688256595,0.0103725342036526,0.0493723017186643,0.0935668946628907
