co,de,lo,pa,sp
0.00606518679225498,0.00434801329713237,0.0179857617977881,0.0575494909412325,0
0.00974199524721523,0.00214091986064151,0.0196347237018068,0.0647970240930009,0
0.00375722760531498,0.00291536478810804,0.0221440122836188,0.0780053114025885,0
0.00474671524544421,0.00240463441698259,0.0231769471316061,0.0833079130861913,0
0.012387207961043,0.00300179052346044,0.017078382425581,0.0885539003954475,0
0.0168958113781632,0.00325573658146769,0.01981857937697,0.110953109811709,0
0.022223751444329,0,0,0,0.00790757451208055
0.0104322089827186,0,0,0,0.0332962924794344
0.0181362177999659,0,0,0,0.0305378593248149
0.0113866137357011,0,0,0,0.03787301186182
0.0173859829107355,0,0,0,0.0505287939236607
0,1.1517172756156e-4,0,0,0.0271639035372483
0,7.81261074716667e-4,0,0,0.0287130065768251
0,0.00187885861891593,0,0,0.0380517265536518
0,0.00248174515986349,0,0,0.0509801162440512
0,0.00424301467550065,0,0,0.072828814403516
0,0.00311088755785018,0,0,0.0836224789844736
0,0,0.0244294503656739,0,0.135066830954352
0,0,0.0443929429628988,0,0.134452102871993
0,0,0.0355054098665403,0,0.147740617715084
0,0,0.0246035189116095,0,0.166962453402319
0,0,0.0283334348015688,0,0.190657969916768
0,0,0.039772277679311,0,0.23929311938545
0,0.0201892491286079,0.00993915335723882,0,0.0403010062755009
0,0.010950610327926,0.0124680872182371,0,0.0485288234110249
0,0.00706879445353585,0.014696007788948,0,0.0674177762030251
0,0.0130907559238399,0.0128165890240002,0,0.0821081066536264
0,0.0181169250560535,0.0141691960677625,0,0.0778428236066378
0,0.0077521680887849,0.0165523999711891,0,0.0902027531555893
0.0159379114953961,0.00338699301484078,0.0157816366166873,0,0.0574081332768231
0.00571593340587088,0.00268363760155927,0.0168959085134611,0,0.0688363353351377
0.0139577007052577,0.00186660518359542,0.0274891120438883,0,0.0789791653153594
0.0121901229028111,0.00289011903015425,0.0192909789647191,0,0.0956821977171024
0.00664615272091079,0.00393578305986046,0.0236234445920339,0,0.105608477666791
0.0207342135133777,0.00482551365349655,0.0291589345557989,0,0.0897783483223178
0,0,0,0.0282719399799791,0.0165181397656835
0,0,0,0.0323639191081665,0.0152577419629738
0,0,0,0.0294791857828806,0.029926774601965
0,0,0,0.0599739641307927,0.0145539487430991
0,0,0,0.0844882259148562,0.0279152807711414
0,0,0,0.102971389330018,0.0410716534310553
0.00841052176805686,0,0,0.0141226921610435,0.010719442158196
0.0126846379087308,0,0,0.0226018962305807,0.00365550033382411
0.00711779636442143,0,0,0.0273980548948784,0.00946603356531272
0.0128851486953301,0,0,0.0285226587387914,0.00351250551026936
0.00833586981228155,0,0,0.0314575084531386,0.0184346166054506
0.00401963022976784,0.00369392697665811,0,0.0133995881088315,0.00705700028492498
0.00204770765359165,0.00255655940233633,0,0.0145470999895451,0.0104486600800036
0.00610620148687591,0.0014875881663762,0,0.0260546847178611,0.0150968951397262
0.00499689748741767,0.00211965466644663,0,0.0413238536978294,0.00812786161886214
0.00535219104289977,0.00357448950241607,0,0.058278508784934,0.0121350105873365
0.00633685784583998,0.0050831492264636,0,0.072571023637161,0.0201430149110512
0,0,0.0175700382218504,0.047435169859951,0.0252391945653362
0,0,0.0131700055637656,0.0450672226476962,0.040393437924271997
0,0,0.0162728062637326,0.0423730891447162,0.0444664523491225
0,0,0.00858770002159209,0.0611979669494992,0.0361801256036886
0,0,0.0110130450660638,0.0582770949434226,0.0707237400189374
0,0,0.018026664122016,0.08157661898057,0.0860998137142411
0.0034429654267832,0,0.00544603618257947,0.021341257692706,0.0444665640398411
0.00603718294966545,0,0.0121112672119468,0.051502525701055,0.035309140796733
0.00710040857247718,0,0.0216223750083724,0.0541174162866155,0.0231247734686713
0.00603630036556895,0,0.0187385560520647,0.0417921825752311,0.0397956989603283
0.00161716494887761,0,0.0121976977709636,0.0446603397935554,0.048343936076209
0.00204780734352999,0,0.0182360712176072,0.0399208117020035,0.0723648764314459
0,0.00139082622082734,0.00724342926395062,0.0211940695197344,0.0314958357168899
0,0.00198319572445137,0.00689392687051288,0.0350070127412939,0.0213565087543186
0,0.00221140493725366,0.0120206675967106,0.0602325397947419,0.0583219902182474
0,0.00133262023407646,0.0103956736071646,0.0625256928114432,0.0606420627660312
0,0.00119648232341573,0.016408109028222,0.0663309778203433,0.0663002156284178
0,0.0014761087755498,0.0195957633402631,0.0766561253915172,0.0526352981736926
0.00465132946583065,0.00230693866376824,0.00528817542730082,0.0453138591059224,0.0195305776830391
0.00242197636048255,0.00111786244953183,0.00805469366624298,0.028467194223268,0.0521760598827731
0.00348902463431298,0.0014918468283514,0.00903362734598829,0.0363122792686315,0.0434443590133772
0.00238562648448238,0.00143457727956411,0.0117648500171631,0.0502986953330874,0.0320484761024058
0.00630196163891726,0.00205960483334065,0.0113569107029928,0.0249206000841138,0.0548413288503384
0.00770733682776248,0.00334735001444476,0.0126665285479158,0.018194320869243,0.0628839636828245
